"epoch","Name: implicit - _step","Name: implicit - _step__MIN","Name: implicit - _step__MAX","Name: implicit - train/MSE","Name: implicit - train/MSE__MIN","Name: implicit - train/MSE__MAX","Name: explicit_transformerpred - _step","Name: explicit_transformerpred - _step__MIN","Name: explicit_transformerpred - _step__MAX","Name: explicit_transformerpred - train/MSE","Name: explicit_transformerpred - train/MSE__MIN","Name: explicit_transformerpred - train/MSE__MAX","Name: explicit_knownpred - _step","Name: explicit_knownpred - _step__MIN","Name: explicit_knownpred - _step__MAX","Name: explicit_knownpred - train/MSE","Name: explicit_knownpred - train/MSE__MIN","Name: explicit_knownpred - train/MSE__MAX"
"492","1035","1035","1035","0.0037263294914737346","0.002206541132181883","0.006003702990710735","1035","1035","1035","0.0077803876716643575","0.00597872119396925","0.009234797209501266","1035","1035","1035","0.0027332054101862012","0.0018390383338555694","0.0034840810112655163"
"493","1037","1037","1037","0.003922502161003649","0.0028923682402819395","0.005335554946213961","1037","1037","1037","0.008037775289267302","0.006939439568668604","0.010559575632214546","1037","1037","1037","0.003082469804212451","0.0021919209975749254","0.00407235836610198"
"494","1039","1039","1039","0.003751703631132841","0.0029842029325664043","0.005386231932789087","1039","1039","1039","0.00741627155803144","0.006213315762579441","0.01039952039718628","1039","1039","1039","0.0027829075232148172","0.0020841334480792284","0.00382228079251945"
"495","1041","1041","1041","0.003669766476377845","0.002366145607084036","0.004528633318841457","1041","1041","1041","0.007497685868293047","0.006087864749133587","0.008957470767199993","1041","1041","1041","0.0026675805449485777","0.0020422704983502626","0.003577092196792364"
"496","1043","1043","1043","0.0040065791923552755","0.0033461402636021376","0.004950338043272495","1043","1043","1043","0.007761672092601657","0.006909527815878391","0.008987465873360634","1043","1043","1043","0.0029624293325468897","0.002223700052127242","0.003607905702665448"
"497","1045","1045","1045","0.003961594752036035","0.002927811350673437","0.006101175211369991","1045","1045","1045","0.007398954313248396","0.005906231701374054","0.008684734813869","1045","1045","1045","0.002923002606257796","0.002352395560592413","0.0034428597427904606"
"498","1047","1047","1047","0.004204370500519872","0.002873311983421445","0.005376977846026421","1047","1047","1047","0.007513848459348082","0.006154877133667469","0.008499750867486","1047","1047","1047","0.002830869425088167","0.002254258142784238","0.003684320719912648"
"499","1049","1049","1049","0.004145900765433907","0.00252610445022583","0.004935106262564659","1049","1049","1049","0.00715290131047368","0.006301152054220438","0.0077980621717870235","1049","1049","1049","0.002874956885352731","0.002290889387950301","0.0034156683832406998"
"500","1052","1052","1052","0.004116052086465061","0.0031341607682406902","0.006621698383241892","1052","1052","1052","0.0077070002909749745","0.006392625160515308","0.00919270608574152","1052","1052","1052","0.0029819759773090483","0.002038183156400919","0.0036370728630572557"
"501","1054","1054","1054","0.004085502657108009","0.0028893614653497934","0.0055608246475458145","1054","1054","1054","0.007918989611789584","0.006493088789284229","0.009637945331633091","1054","1054","1054","0.0028412600979208944","0.002044638153165579","0.003740245010703802"
"502","1056","1056","1056","0.003909750725142658","0.002745490288361907","0.005307327955961227","1056","1056","1056","0.007675894163548946","0.006175552494823933","0.009805439971387386","1056","1056","1056","0.0027469284133985637","0.0021751108579337597","0.004149130079895258"
"503","1058","1058","1058","0.003971627471037209","0.0030557275749742985","0.004759158473461866","1058","1058","1058","0.007754952134564519","0.006597029510885477","0.008770153857767582","1058","1058","1058","0.002674891846254468","0.0019555639009922743","0.0031367666088044643"
"504","1060","1060","1060","0.0037268572486937046","0.002349631395190954","0.005038032308220863","1060","1060","1060","0.007056517573073506","0.005972403101623058","0.008655071258544922","1060","1060","1060","0.002781041734851897","0.0017678148578852415","0.00462601613253355"
"505","1062","1062","1062","0.00403136273380369","0.002807164564728737","0.005955933593213558","1062","1062","1062","0.007532616704702377","0.005865549668669701","0.009223495610058308","1062","1062","1062","0.00297203476075083","0.0020838608033955097","0.004205823875963688"
"506","1064","1064","1064","0.004160053329542279","0.0027206484228372574","0.006122799124568701","1064","1064","1064","0.007606856524944305","0.006753741297870874","0.009031053632497787","1064","1064","1064","0.0028883803868666293","0.0016100353095680475","0.005488537717610598"
"507","1066","1066","1066","0.004046139493584633","0.0027641071937978268","0.005567204672843218","1066","1066","1066","0.007413503574207425","0.006337311118841171","0.008711716160178185","1066","1066","1066","0.0028797213453799486","0.0021401236299425364","0.00406534131616354"
"508","1068","1068","1068","0.003828661306761205","0.0026504246052354574","0.005469243507832289","1068","1068","1068","0.007921499013900758","0.006230755243450403","0.011033682152628899","1068","1068","1068","0.0029025321593508123","0.0019580270163714886","0.004233378451317549"
"509","1070","1070","1070","0.004009802197106183","0.003086403012275696","0.005653040017932653","1070","1070","1070","0.007803618256002664","0.006735559552907944","0.008879855275154114","1070","1070","1070","0.003104228782467544","0.002361652674153447","0.004465988837182522"
"510","1073","1073","1073","0.003755415417253971","0.00205366057343781","0.004568174481391907","1073","1073","1073","0.00764859220944345","0.006556729320436716","0.008696332573890686","1073","1073","1073","0.0027652826393023133","0.0020295237191021442","0.0047568813897669315"
"511","1075","1075","1075","0.003767543495632708","0.002469626720994711","0.005100572481751442","1075","1075","1075","0.007845582766458392","0.006817126180976629","0.01006308663636446","1075","1075","1075","0.0028890724759548904","0.00183332827873528","0.004160773474723101"
"512","1077","1077","1077","0.003929060813970864","0.003161789383739233","0.005269316956400871","1077","1077","1077","0.007733898051083088","0.006664748303592205","0.008581501431763172","1077","1077","1077","0.0028842109604738653","0.0018287539714947343","0.00388796697370708"
"513","1079","1079","1079","0.003857725765556097","0.003191468771547079","0.006160150282084942","1079","1079","1079","0.0074074383359402415","0.006617158651351929","0.008693908341228962","1079","1079","1079","0.002661515597719699","0.0019449234241619706","0.0037195973563939333"
"514","1081","1081","1081","0.003847545525059104","0.002913219388574362","0.005014498718082905","1081","1081","1081","0.007466694479808212","0.00630511250346899","0.008499404415488243","1081","1081","1081","0.0024738057982176542","0.0019074052106589079","0.0031794696114957333"
"515","1083","1083","1083","0.0039799533318728205","0.0031715084332972765","0.0051094056107103825","1083","1083","1083","0.0074073863215744495","0.0066622840240597725","0.008488583378493786","1083","1083","1083","0.0028052516747266052","0.002237858483567834","0.0033011273480951786"
"516","1085","1085","1085","0.004177687736228108","0.003541122656315565","0.005209972150623798","1085","1085","1085","0.006943819671869278","0.005602742545306683","0.008365809917449951","1085","1085","1085","0.002861335198394954","0.0022027292288839817","0.003440992208197713"
"517","1087","1087","1087","0.003991768788546323","0.002943402621895075","0.005385285243391991","1087","1087","1087","0.007096858834847808","0.005358644295483828","0.00824044831097126","1087","1087","1087","0.00293052620254457","0.002086478751152754","0.0037286244332790375"
"518","1089","1089","1089","0.0036405516322702168","0.002900821855291724","0.0045899455435574055","1089","1089","1089","0.006766179576516151","0.00534064369276166","0.0077127208933234215","1089","1089","1089","0.002771139983087778","0.0022453051060438156","0.003211580915376544"
"519","1091","1091","1091","0.0035680071683600544","0.0025977464392781258","0.004363758955150843","1091","1091","1091","0.006563769001513719","0.0058441730216145515","0.007464853581041098","1091","1091","1091","0.002588994335383177","0.0020624061580747366","0.003093922045081854"
"520","1094","1094","1094","0.003668233403004706","0.0024289735592901707","0.0053619928658008575","1094","1094","1094","0.006629353389143944","0.0057369982823729515","0.007882524281740189","1094","1094","1094","0.0025442666839808224","0.002046652603894472","0.0033262569922953844"
"521","1096","1096","1096","0.0038234580541029574","0.0032001633662730455","0.004628916271030903","1096","1096","1096","0.007179559674113989","0.005989713128656149","0.008743981830775738","1096","1096","1096","0.002776949806138873","0.0023401216603815556","0.003025017213076353"
"522","1098","1098","1098","0.004160909005440772","0.0026641294825822115","0.006418928503990173","1098","1098","1098","0.007231632806360721","0.00587640842422843","0.00834931805729866","1098","1098","1098","0.002773182280361652","0.002198734786361456","0.0035054597537964582"
"523","1100","1100","1100","0.003781490121036768","0.002870508236810565","0.0047932518646121025","1100","1100","1100","0.0068793040700256824","0.005838979966938496","0.0088594825938344","1100","1100","1100","0.002373682043980807","0.0016537228366360068","0.0031296536326408386"
"524","1102","1102","1102","0.00401617931202054","0.0027401119004935026","0.005312624387443066","1102","1102","1102","0.0067649260628968476","0.006136165000498295","0.007678830064833164","1102","1102","1102","0.002678125142119825","0.0019744918681681156","0.0033599957823753357"
"525","1104","1104","1104","0.00397649290971458","0.0026216083206236362","0.0049452707171440125","1104","1104","1104","0.007030719891190529","0.005484295543283224","0.008915528655052185","1104","1104","1104","0.0026648300932720303","0.0019399214070290327","0.004184928257018328"
"526","1106","1106","1106","0.003914160816930234","0.0031200514640659094","0.0051742978394031525","1106","1106","1106","0.007219601841643453","0.006236568558961153","0.009941759519279003","1106","1106","1106","0.0024953518994152548","0.0018887447658926249","0.0031663342379033566"
"527","1108","1108","1108","0.0036585381254553794","0.002651843475177884","0.004993342328816652","1108","1108","1108","0.007265977514907718","0.005649249069392681","0.00901843048632145","1108","1108","1108","0.0025185519945807753","0.0018646667012944818","0.003460851265117526"
"528","1110","1110","1110","0.003861850872635841","0.002516881562769413","0.004687553271651268","1110","1110","1110","0.006857178593054414","0.00588695053011179","0.008346958085894585","1110","1110","1110","0.002617501048371196","0.0021412468049675226","0.003096093889325857"
"529","1112","1112","1112","0.0036894116085022686","0.003029209328815341","0.004240110516548157","1112","1112","1112","0.007223700266331434","0.005763218738138676","0.008942700922489166","1112","1112","1112","0.002703574229963124","0.0019572884775698185","0.0034979009069502354"
"530","1115","1115","1115","0.0036909515969455243","0.0026440159417688847","0.005404266528785229","1115","1115","1115","0.006954620871692896","0.006402107421308756","0.00811125710606575","1115","1115","1115","0.002639078116044402","0.0018801332917064428","0.003792752046138048"
"531","1117","1117","1117","0.0036223122384399175","0.002726035425439477","0.005022170953452587","1117","1117","1117","0.0070954367984086275","0.0063635846599936485","0.008001777343451977","1117","1117","1117","0.002848117705434561","0.00220478605479002","0.004730519372969866"
"532","1119","1119","1119","0.0036819267086684706","0.002775320317596197","0.00597721803933382","1119","1119","1119","0.007115584798157215","0.005987868644297123","0.008230065926909447","1119","1119","1119","0.002667634037788957","0.0018473115051165223","0.0035787310916930437"
"533","1121","1121","1121","0.003787354798987508","0.003042415250092745","0.005349236540496349","1121","1121","1121","0.0072523357812315226","0.006028642412275076","0.00882877316325903","1121","1121","1121","0.0028094544308260084","0.0022408224176615477","0.003506036940962076"
"534","1123","1123","1123","0.003884290950372815","0.002398732351139188","0.005123477894812822","1123","1123","1123","0.007512771617621183","0.0059060826897621155","0.009500602260231972","1123","1123","1123","0.002913952374365181","0.0016745071625337005","0.003934289328753948"
"535","1125","1125","1125","0.0035504215164110066","0.0029952588956803083","0.0049435910768806934","1125","1125","1125","0.006661812448874116","0.004975875373929739","0.008652051910758018","1125","1125","1125","0.002615867496933788","0.0018308168509975076","0.004086342174559832"
"536","1127","1127","1127","0.003653720184229314","0.002852745819836855","0.005593509413301945","1127","1127","1127","0.0069884891156107186","0.005703690927475691","0.008586747571825981","1127","1127","1127","0.0027460604440420868","0.0018517805729061365","0.003641522256657481"
"537","1129","1129","1129","0.003938636067323387","0.0028413948602974415","0.006023960188031197","1129","1129","1129","0.007236525882035494","0.005580433644354343","0.009000913240015507","1129","1129","1129","0.0026635805144906042","0.002115340670570731","0.0030688238330185413"
"538","1131","1131","1131","0.003651657234877348","0.0026516453363001347","0.005344028118997812","1131","1131","1131","0.007132049510255456","0.005549476947635412","0.008684600703418255","1131","1131","1131","0.002728246129117906","0.0021114873234182596","0.003857759293168783"
"539","1133","1133","1133","0.0035457384306937455","0.0027327274437993765","0.004609433002769947","1133","1133","1133","0.0073701501823961735","0.005882491823285818","0.009720374830067158","1133","1133","1133","0.0026487358729355035","0.0016202799743041396","0.0037907534278929234"
"540","1136","1136","1136","0.0036069313529878853","0.0026206173934042454","0.004373579286038876","1136","1136","1136","0.007411395618692041","0.00646577775478363","0.008442869409918785","1136","1136","1136","0.002671085821930319","0.0018057649722322822","0.0038267660420387983"
"541","1138","1138","1138","0.0038509860867634417","0.002662217477336526","0.005202495492994785","1138","1138","1138","0.00717350821942091","0.005897254683077335","0.00845584087073803","1138","1138","1138","0.002874155924655497","0.0022278144024312496","0.003788313362747431"
"542","1140","1140","1140","0.004124661767855286","0.003285471349954605","0.005342797376215458","1140","1140","1140","0.0068320298567414285","0.0056797778233885765","0.008661286905407906","1140","1140","1140","0.002872182708233595","0.0020753820426762104","0.003955789841711521"
"543","1142","1142","1142","0.003472152235917747","0.0028495993465185165","0.0044787428341805935","1142","1142","1142","0.006605822686105966","0.005918727722018957","0.007834896445274353","1142","1142","1142","0.0024838974699378014","0.0018663301598280668","0.003280279692262411"
"544","1144","1144","1144","0.0036757766967639325","0.0028385580517351627","0.005229218862950802","1144","1144","1144","0.006930603319779039","0.005719964392483234","0.008376188576221466","1144","1144","1144","0.0028614074923098086","0.0018772270996123552","0.004547628574073315"
"545","1146","1146","1146","0.00394201916642487","0.003226757748052478","0.005297304131090641","1146","1146","1146","0.00681389537639916","0.005851545371115208","0.008807946927845478","1146","1146","1146","0.002793882368132472","0.0021299528889358044","0.0038132001645863056"
"546","1148","1148","1148","0.0036630146205425262","0.0027499892748892307","0.0059781866148114204","1148","1148","1148","0.00651722545735538","0.005866370163857937","0.0077079846523702145","1148","1148","1148","0.0026488205650821326","0.002267957665026188","0.0029286760836839676"
"547","1150","1150","1150","0.0034224802162498235","0.002439415780827403","0.005275812931358814","1150","1150","1150","0.006742327008396387","0.005635774228721857","0.008234662935137749","1150","1150","1150","0.0026531334966421126","0.0019999747164547443","0.003565381746739149"
"548","1152","1152","1152","0.0036112166941165923","0.002666547428816557","0.004739307798445225","1152","1152","1152","0.006748543446883559","0.0056780921295285225","0.00749179208651185","1152","1152","1152","0.0028307229513302445","0.0019169456791132689","0.004586213268339634"
"549","1154","1154","1154","0.004001203342340887","0.003127833129838109","0.0054252864792943","1154","1154","1154","0.007035801559686661","0.005669759586453438","0.008313857018947601","1154","1154","1154","0.0027829655446112156","0.002162750344723463","0.0036479965783655643"
"550","1157","1157","1157","0.0036043222760781648","0.0024870075285434723","0.004752033390104771","1157","1157","1157","0.006752729695290327","0.005696414038538933","0.009053163230419159","1157","1157","1157","0.0025313298567198215","0.0018767962465062737","0.00290440721437335"
"551","1159","1159","1159","0.003701907116919756","0.0026564288418740034","0.004845160059630871","1159","1159","1159","0.007221612706780433","0.005990578792989254","0.0093566058203578","1159","1159","1159","0.0027818453032523393","0.0020892955362796783","0.0038688560016453266"
"552","1161","1161","1161","0.0038769940147176385","0.0023075533099472523","0.00560514722019434","1161","1161","1161","0.006762554449960589","0.005756727419793606","0.00758280698210001","1161","1161","1161","0.0025378821534104644","0.001898550777696073","0.002998537849634886"
"553","1163","1163","1163","0.0039028981234878303","0.0028064127545803785","0.005502603016793728","1163","1163","1163","0.006706934422254562","0.005412554834038019","0.008606635965406895","1163","1163","1163","0.002598102600313723","0.0022754815872758627","0.0028762503061443567"
"554","1165","1165","1165","0.0035156440688297154","0.0026193412486463785","0.004565144889056683","1165","1165","1165","0.006478764442726969","0.004783109296113253","0.008444094099104404","1165","1165","1165","0.0025433734990656376","0.002089311834424734","0.003315611509606242"
"555","1167","1167","1167","0.00318757239729166","0.002256388310343027","0.004364284221082926","1167","1167","1167","0.006822105962783098","0.005173809826374054","0.007883741520345211","1167","1167","1167","0.0023151734611019494","0.0016053144354373217","0.0028201513923704624"
"556","1169","1169","1169","0.003189317835494876","0.0025479397736489773","0.0038822279311716557","1169","1169","1169","0.007034899946302175","0.00563236977905035","0.008727766573429108","1169","1169","1169","0.002635561372153461","0.0020923360716551542","0.003213136689737439"
"557","1171","1171","1171","0.0034290767274796964","0.0025737229734659195","0.004435202572494745","1171","1171","1171","0.0068385385442525145","0.0054332660511136055","0.009591106325387955","1171","1171","1171","0.002738875593058765","0.0020721564069390297","0.003794657066464424"
"558","1173","1173","1173","0.003514028014615178","0.0023828549310564995","0.004617191385477781","1173","1173","1173","0.006591706629842519","0.005193688906729221","0.007445544004440308","1173","1173","1173","0.0025097126723267137","0.0017420431831851602","0.0036316930782049894"
"559","1175","1175","1175","0.0035027327947318556","0.0023910370655357838","0.004245670046657324","1175","1175","1175","0.006866624346002936","0.005547419190406799","0.00780904944986105","1175","1175","1175","0.002586888871155679","0.0021258003544062376","0.003286544233560562"
"560","1178","1178","1178","0.0036936896620318295","0.0028853672556579113","0.005225665867328644","1178","1178","1178","0.006561524979770183","0.005416835658252239","0.007236887700855732","1178","1178","1178","0.002702626911923289","0.0021008611656725407","0.004124223254621029"
"561","1180","1180","1180","0.0035990030970424413","0.0029711048118770123","0.0046080672182142735","1180","1180","1180","0.006649694219231605","0.005315517541021109","0.00786529015749693","1180","1180","1180","0.002533426322042942","0.0019736425019800663","0.0032053261529654264"
"562","1182","1182","1182","0.0037159348838031294","0.0028284441214054823","0.0047886609099805355","1182","1182","1182","0.006777521036565304","0.005573146976530552","0.008183023892343044","1182","1182","1182","0.0024225143948569893","0.0020228635985404253","0.0034429957158863544"
"563","1184","1184","1184","0.00372003922238946","0.0028487122617661953","0.005008422303944826","1184","1184","1184","0.006538653513416648","0.005127596668899059","0.008201264776289463","1184","1184","1184","0.002560793585143983","0.0021490310318768024","0.0035855944734066725"
"564","1186","1186","1186","0.0036986780585721137","0.003048027167096734","0.004851223435252905","1186","1186","1186","0.00685712592676282","0.005470782518386841","0.008684167638421059","1186","1186","1186","0.002622824301943183","0.0020790814887732267","0.004092345014214516"
"565","1188","1188","1188","0.003613635804504156","0.0029615885578095913","0.005154748447239399","1188","1188","1188","0.006698651006445289","0.005484993569552898","0.008337241597473621","1188","1188","1188","0.002573922509327531","0.0019625830464065075","0.0033843819983303547"
"566","1190","1190","1190","0.0033438843209296467","0.002451803768053651","0.005071253515779972","1190","1190","1190","0.006664124457165599","0.005388174671679735","0.008248272351920605","1190","1190","1190","0.0024882308091036974","0.0017889108275994658","0.0032773457933217287"
"567","1192","1192","1192","0.0033933728002011774","0.0020519618410617113","0.005157234612852335","1192","1192","1192","0.006441442109644413","0.00454733707010746","0.007554934360086918","1192","1192","1192","0.002249617944471538","0.0017914196942001581","0.0028638788498938084"
"568","1194","1194","1194","0.0036392764421179892","0.0025775334797799587","0.004549697041511536","1194","1194","1194","0.0063227532431483265","0.005132761783897877","0.008377710357308388","1194","1194","1194","0.0024300969438627363","0.0017554385121911764","0.003588439431041479"
"569","1196","1196","1196","0.00356158334761858","0.0027313819155097008","0.004223279654979706","1196","1196","1196","0.006648383475840092","0.0046913656406104565","0.008314662612974644","1196","1196","1196","0.002538022119551897","0.002151619177311659","0.0030535454861819744"
"570","1199","1199","1199","0.0036244319519028066","0.0026158783584833145","0.005617300979793072","1199","1199","1199","0.006514417752623558","0.00546859297901392","0.00855599157512188","1199","1199","1199","0.0025948862079530955","0.0021972605027258396","0.0032242778688669205"
"571","1201","1201","1201","0.003754885750822723","0.002053819829598069","0.0049770912155508995","1201","1201","1201","0.006239621667191386","0.005171735305339098","0.007268918212503195","1201","1201","1201","0.0023321522283367814","0.0019118183990940452","0.0031839250586926937"
"572","1203","1203","1203","0.0034832486417144537","0.0027896282263100147","0.004552541766315699","1203","1203","1203","0.0061870257835835215","0.005234208889305592","0.007363844662904739","1203","1203","1203","0.0024550144793465734","0.0018250765278935432","0.0032559758983552456"
"573","1205","1205","1205","0.003655518917366862","0.0025844681076705456","0.0042845457792282104","1205","1205","1205","0.006377338245511055","0.005159254185855389","0.007391219027340412","1205","1205","1205","0.0024703916744329034","0.0018269388237968087","0.003464075271040201"
"574","1207","1207","1207","0.00364309586584568","0.0026040261145681143","0.004874797072261572","1207","1207","1207","0.006292422953993082","0.00555791612714529","0.007622669450938702","1207","1207","1207","0.0026054419809952377","0.001589830033481121","0.003940928727388382"
"575","1209","1209","1209","0.0035588105442002417","0.0026104007847607136","0.005425625946372747","1209","1209","1209","0.006535836309194565","0.0053357346914708614","0.008332689292728901","1209","1209","1209","0.0023788047255948186","0.001898621441796422","0.0026669888757169247"
"576","1211","1211","1211","0.0036930808098986747","0.0024829101748764515","0.005328142084181309","1211","1211","1211","0.006204854231327772","0.004986184649169445","0.007133932318538427","1211","1211","1211","0.002593200723640621","0.0022265322040766478","0.0031666909344494343"
"577","1213","1213","1213","0.003749307757243514","0.002626878209412098","0.004626200534403324","1213","1213","1213","0.005947304796427489","0.004970594774931669","0.00731382891535759","1213","1213","1213","0.002356986852828413","0.0017206711927428842","0.003614268731325865"
"578","1215","1215","1215","0.0037274478003382684","0.002993594156578183","0.0052676633931696415","1215","1215","1215","0.005947356764227152","0.005071777850389481","0.0065793851390480995","1215","1215","1215","0.0023626331239938736","0.001703891553916037","0.002838829066604376"
"579","1217","1217","1217","0.003599011804908514","0.0021254916209727526","0.005252856761217117","1217","1217","1217","0.006394884176552295","0.005632354877889156","0.007746800780296326","1217","1217","1217","0.0026022970560006797","0.0017861524829640985","0.003507638815790415"
"580","1220","1220","1220","0.0038890398340299726","0.0030916130635887384","0.005009691696614027","1220","1220","1220","0.00642509451135993","0.005160433240234852","0.00693226745352149","1220","1220","1220","0.0024406161974184215","0.0017724906792864203","0.0030613199342042208"
"581","1222","1222","1222","0.003876374242827296","0.0030834164936095476","0.005599414464086294","1222","1222","1222","0.006290798913687468","0.005505105946213007","0.006987404078245163","1222","1222","1222","0.0026558542158454657","0.002099838573485613","0.0034028261434286833"
"582","1224","1224","1224","0.003724814229644835","0.0025013128761202097","0.005200536455959082","1224","1224","1224","0.006339841987937689","0.00532590551301837","0.007440532557666302","1224","1224","1224","0.0025889069424010814","0.0016800693701952696","0.0035247851628810167"
"583","1226","1226","1226","0.0035340895410627127","0.0027654606383293867","0.00425634253770113","1226","1226","1226","0.006335170520469546","0.00542285293340683","0.0076831853948533535","1226","1226","1226","0.002625460713170469","0.0015946915373206139","0.003454768331721425"
"584","1228","1228","1228","0.0033178039127960803","0.0028653014451265335","0.004688901826739311","1228","1228","1228","0.006426802277565003","0.00547981821000576","0.007919189520180225","1228","1228","1228","0.0025487978011369703","0.0019716056995093822","0.00312754325568676"
"585","1230","1230","1230","0.0033375924220308663","0.0026230504736304283","0.005382299888879061","1230","1230","1230","0.006294162524864077","0.005615065805613995","0.007444032933562994","1230","1230","1230","0.002473704004660249","0.0017574795056134462","0.0029317878652364016"
"586","1232","1232","1232","0.0034511296777054667","0.0026506627909839153","0.004242961760610342","1232","1232","1232","0.006409107055515051","0.004886316601186991","0.008164050988852978","1232","1232","1232","0.0025470840279012918","0.0020689181983470917","0.00341164437122643"
"587","1234","1234","1234","0.003378595714457333","0.0021366130094975233","0.0042536333203315735","1234","1234","1234","0.006136680766940117","0.0050823139026761055","0.0072955116629600525","1234","1234","1234","0.0023356633842922746","0.0016306577017530799","0.0031042059417814016"
"588","1236","1236","1236","0.003433588077314198","0.0027714527677744627","0.004442654550075531","1236","1236","1236","0.00651370114646852","0.005099733360111713","0.00938231311738491","1236","1236","1236","0.0025261316681280733","0.0021696030162274837","0.0027651896234601736"
"589","1238","1238","1238","0.003509345790371299","0.002303496701642871","0.005150189157575369","1238","1238","1238","0.00619543120265007","0.0051255980506539345","0.007822282612323761","1238","1238","1238","0.0025315598701126873","0.001828922308050096","0.003198272781446576"
"590","1241","1241","1241","0.0032033670926466585","0.0026017134077847004","0.0037640188820660114","1241","1241","1241","0.006201964523643255","0.005159249063581228","0.007667114492505789","1241","1241","1241","0.0027428993256762625","0.0022997292689979076","0.003256716299802065"
"591","1243","1243","1243","0.0035316620720550417","0.002646602224558592","0.004306434653699398","1243","1243","1243","0.00621758452616632","0.0048445239663124084","0.007442588917911053","1243","1243","1243","0.0026631786720827224","0.001953552244231105","0.0034307255409657955"
"592","1245","1245","1245","0.0032097956398501994","0.0027209946420043707","0.0040287841111421585","1245","1245","1245","0.006314516859129071","0.004738314542919397","0.007619266863912344","1245","1245","1245","0.0023314565885812046","0.0018948545912280679","0.002826689276844263"
"593","1247","1247","1247","0.003449581586755812","0.0024393266066908836","0.004670330323278904","1247","1247","1247","0.006378752272576093","0.005183658562600613","0.007258572615683079","1247","1247","1247","0.00247269191313535","0.0019794716499745846","0.00295055890455842"
"594","1249","1249","1249","0.003447661316022277","0.002379805315285921","0.004189535975456238","1249","1249","1249","0.006515441928058863","0.005835868883877993","0.007476583123207092","1249","1249","1249","0.002656107919756323","0.0016683930298313498","0.003598084207624197"
"595","1251","1251","1251","0.003559396881610155","0.0028766694013029337","0.004970707930624485","1251","1251","1251","0.0062511328142136335","0.0053048827685415745","0.007968297228217125","1251","1251","1251","0.0023784847231581806","0.0016009319806471467","0.003087577410042286"
"596","1253","1253","1253","0.003662872430868447","0.002612862503156066","0.005408634431660175","1253","1253","1253","0.006096051307395101","0.004894719459116459","0.007580092642456293","1253","1253","1253","0.0022949465550482274","0.00169935985468328","0.0037954039871692657"
"597","1255","1255","1255","0.0036018875194713472","0.0026715644635260105","0.004517647437751293","1255","1255","1255","0.006183285685256124","0.004949058871716261","0.008585848845541477","1255","1255","1255","0.0025427517131902276","0.0017969474429264665","0.003924152813851833"
"598","1257","1257","1257","0.003533484134823084","0.002612462965771556","0.005497531034052372","1257","1257","1257","0.005826099310070276","0.004881964065134525","0.00705451425164938","1257","1257","1257","0.0023494505556300284","0.001791924936696887","0.0028355554677546024"
"599","1259","1259","1259","0.003836859040893614","0.002878995146602392","0.005595970433205366","1259","1259","1259","0.006495963595807552","0.005777664482593536","0.007346312049776316","1259","1259","1259","0.002579980413429439","0.0021471597719937563","0.0035446081310510635"
"600","1262","1262","1262","0.003348890203051269","0.0027159727178514004","0.0056778015568852425","1262","1262","1262","0.006100941635668278","0.004838941618800163","0.0070461370050907135","1262","1262","1262","0.002304216322954744","0.0017966603627428412","0.0029693045653402805"
"601","1264","1264","1264","0.003559887525625527","0.0027582840994000435","0.00444026431068778","1264","1264","1264","0.006326035829260945","0.005008883308619261","0.007556901313364506","1264","1264","1264","0.0024572769994847476","0.0017081297701224685","0.0031641933601349592"
"602","1266","1266","1266","0.0033302134834229946","0.0025862324982881546","0.004422376863658428","1266","1266","1266","0.006362061435356736","0.005160369910299778","0.007833126001060009","1266","1266","1266","0.00249198863748461","0.0018265731632709503","0.0035114572383463383"
"603","1268","1268","1268","0.003042226959951222","0.002084106672555208","0.004127118270844221","1268","1268","1268","0.006082289619371295","0.004844063427299261","0.00737354438751936","1268","1268","1268","0.0023461080738343297","0.0017025588313117623","0.0029676021076738834"
"604","1270","1270","1270","0.003214704431593418","0.002473414409905672","0.003969430457800627","1270","1270","1270","0.00601159855723381","0.004558274056762457","0.007592394016683102","1270","1270","1270","0.00221464722417295","0.0014392649754881859","0.003123233560472727"
"605","1272","1272","1272","0.0041138653876259925","0.002890797331929207","0.006068428047001362","1272","1272","1272","0.006673349952325225","0.005159241613000631","0.008788248524069786","1272","1272","1272","0.0027791962376795707","0.0016389045631513","0.003842329140752554"
"606","1274","1274","1274","0.0034630114445462824","0.0028961743228137493","0.00456218933686614","1274","1274","1274","0.006369846407324076","0.004933700431138277","0.007033574394881725","1274","1274","1274","0.002475531760137528","0.0018072848906740546","0.0040370565839111805"
"607","1276","1276","1276","0.0036995607893913983","0.0025169956497848034","0.0049742525443434715","1276","1276","1276","0.00596467787399888","0.004763241391628981","0.007088220212608576","1276","1276","1276","0.0025249524391256274","0.0017841117223724723","0.004075505770742893"
"608","1278","1278","1278","0.0035629857331514357","0.0026989991310983896","0.005397068802267313","1278","1278","1278","0.005851596780121327","0.004381858743727207","0.007211701478809118","1278","1278","1278","0.0024395479471422733","0.0013790195807814598","0.003736938117071986"
"609","1280","1280","1280","0.003591197729110718","0.002108659129589796","0.004464498721063137","1280","1280","1280","0.005842419993132353","0.004147455096244812","0.006538318004459143","1280","1280","1280","0.0025540631962940098","0.0013865132350474596","0.0036940008867532015"
