"epoch","Name: explicit_transformerpred - _step","Name: explicit_transformerpred - _step__MIN","Name: explicit_transformerpred - _step__MAX","Name: explicit_transformerpred - train/params_MSE","Name: explicit_transformerpred - train/params_MSE__MIN","Name: explicit_transformerpred - train/params_MSE__MAX","Name: explicit_knownpred - _step","Name: explicit_knownpred - _step__MIN","Name: explicit_knownpred - _step__MAX","Name: explicit_knownpred - train/params_MSE","Name: explicit_knownpred - train/params_MSE__MIN","Name: explicit_knownpred - train/params_MSE__MAX"
"757","1591","1591","1591","0.00414004574995488","0.003256735159084201","0.005258081015199423","1591","1591","1591","0.001965673442464322","0.0013918312033638358","0.0027119950391352177"
"758","1593","1593","1593","0.004379260959103704","0.003465186106041074","0.004983178805559874","1593","1593","1593","0.00202939281007275","0.0016369873192161322","0.0023297802545130253"
"759","1595","1595","1595","0.004498776118271053","0.003759985091164708","0.005867475643754005","1595","1595","1595","0.0021089269779622556","0.0016913346480578184","0.0030239687766879797"
"760","1598","1598","1598","0.0044827122474089265","0.0035803914070129395","0.00634669978171587","1598","1598","1598","0.002088223723694682","0.0017061404651030898","0.0025630274321883917"
"761","1600","1600","1600","0.004587565991096198","0.0031974732410162687","0.0054866960272192955","1600","1600","1600","0.0021269772085361184","0.0016327176708728075","0.002608319977298379"
"762","1602","1602","1602","0.004597745509818197","0.003610268235206604","0.005538090132176876","1602","1602","1602","0.0020548315020278095","0.0015330177266150713","0.002629539929330349"
"763","1604","1604","1604","0.004625199339352548","0.0035797483287751675","0.005496365018188953","1604","1604","1604","0.0022649755119346082","0.0018264338141307235","0.0029725157655775547"
"764","1606","1606","1606","0.004653255827724934","0.0032921116799116135","0.005258074961602688","1606","1606","1606","0.0023902187822386622","0.0018055206164717674","0.003388861659914255"
"765","1608","1608","1608","0.004430281557142734","0.003562243189662695","0.005505799315869808","1608","1608","1608","0.0020058392197825014","0.001495708478614688","0.0024656394962221384"
"766","1610","1610","1610","0.004584899730980396","0.003513714764267206","0.00576796755194664","1610","1610","1610","0.0022131638950668277","0.00159465114120394","0.0030181254260241985"
"767","1612","1612","1612","0.0047443909104913475","0.0036970332730561495","0.006317317485809326","1612","1612","1612","0.002271655376534909","0.0016389474039897323","0.0030326982960104942"
"768","1614","1614","1614","0.00438365014269948","0.0037372689694166183","0.005274040624499321","1614","1614","1614","0.0020809680107049646","0.0015998908784240484","0.0026167621836066246"
"769","1616","1616","1616","0.004408136964775622","0.0032294790726155043","0.005322040058672428","1616","1616","1616","0.002298331377096474","0.001494196942076087","0.002981955884024501"
"770","1619","1619","1619","0.0042025937465950845","0.0028160088695585728","0.00540021201595664","1619","1619","1619","0.00212608965812251","0.001372004859149456","0.002564935013651848"
"771","1621","1621","1621","0.004597769910469651","0.0037566337268799543","0.005996285937726498","1621","1621","1621","0.002470229007303715","0.0019000072497874498","0.0030404147692024708"
"772","1623","1623","1623","0.004568174248561263","0.003552825655788183","0.00591432536020875","1623","1623","1623","0.0022628475446254013","0.001752782380208373","0.0026492865290492773"
"773","1625","1625","1625","0.004519515531137585","0.003610960440710187","0.005520966369658709","1625","1625","1625","0.002144572022370994","0.0015482729068025947","0.003023746656253934"
"774","1627","1627","1627","0.004416410485282541","0.003699279623106122","0.00514515396207571","1627","1627","1627","0.0021555043174885215","0.0017997209215536714","0.0029748850502073765"
"775","1629","1629","1629","0.00430381391197443","0.003609937848523259","0.004867509938776493","1629","1629","1629","0.002152558765374124","0.0016203022096306086","0.0029817798640578985"
"776","1631","1631","1631","0.004433002625592053","0.003748469753190875","0.0057833231985569","1631","1631","1631","0.002294144174084067","0.0017428642604500055","0.0030875136144459248"
"777","1633","1633","1633","0.0041588783962652085","0.003440544009208679","0.005100156180560589","1633","1633","1633","0.001952951168641448","0.0013295883545652032","0.0029417648911476135"
"778","1635","1635","1635","0.003944131778553128","0.002751133171841502","0.006043188273906708","1635","1635","1635","0.0019241907633841039","0.0012857348192483187","0.002842407673597336"
"779","1637","1637","1637","0.004357238509692251","0.0035295013803988695","0.004834165796637535","1637","1637","1637","0.0021055494667962193","0.0015391744673252106","0.002417773474007845"
"780","1640","1640","1640","0.004202830977737904","0.003200376406311989","0.004906895570456982","1640","1640","1640","0.002104074042290449","0.0012128183152526617","0.0031938899774104357"
"781","1642","1642","1642","0.004320671991445124","0.003414718434214592","0.005218262318521738","1642","1642","1642","0.0020964725059457122","0.001579293399117887","0.0027079975698143244"
"782","1644","1644","1644","0.004544000350870192","0.003387829754501581","0.005780254490673542","1644","1644","1644","0.0020731855533085764","0.0016147395363077521","0.00254039210267365"
"783","1646","1646","1646","0.004386980319395661","0.0031312343198806047","0.005991592537611723","1646","1646","1646","0.0019556718762032688","0.0012343922862783074","0.002749750856310129"
"784","1648","1648","1648","0.0043895397102460265","0.0035502624232321978","0.0047559672966599464","1648","1648","1648","0.002023041108623147","0.0015039127320051193","0.0024505818728357553"
"785","1650","1650","1650","0.00457789353094995","0.0034669965971261263","0.005175404250621796","1650","1650","1650","0.0022723657195456324","0.0015998253365978599","0.003129947930574417"
"786","1652","1652","1652","0.004273306299000979","0.0030697870533913374","0.005129420198500156","1652","1652","1652","0.0019724229467101397","0.0014152351068332791","0.0027046706527471542"
"787","1654","1654","1654","0.00432268304284662","0.0033563144970685244","0.005375453270971775","1654","1654","1654","0.0022397481254301964","0.00168569793459028","0.0028115075547248125"
"788","1656","1656","1656","0.004231578670442104","0.0029170396737754345","0.00500468909740448","1656","1656","1656","0.0020988818956539034","0.001662441180087626","0.002873382531106472"
"789","1658","1658","1658","0.004475335846655071","0.0028693515341728926","0.006485745310783386","1658","1658","1658","0.002211093972437084","0.0014613179955631495","0.00362960621714592"
"790","1661","1661","1661","0.004354972206056118","0.002516046864911914","0.005916289985179901","1661","1661","1661","0.002195149066392332","0.001303120981901884","0.0030938065610826015"
"791","1663","1663","1663","0.004374967701733112","0.0030554484110325575","0.005875376984477043","1663","1663","1663","0.0019329203409142793","0.0012589829275384545","0.0025129385758191347"
"792","1665","1665","1665","0.00426634862087667","0.0035023659002035856","0.005499810446053743","1665","1665","1665","0.0023061269777826963","0.0015452991938218474","0.0036031431518495083"
"793","1667","1667","1667","0.004019313072785735","0.0034063905477523804","0.00500903744250536","1667","1667","1667","0.0023184536257758737","0.0014772446593269706","0.0028702374547719955"
"794","1669","1669","1669","0.0038310677045956254","0.002924392931163311","0.004965160042047501","1669","1669","1669","0.00209510539425537","0.001559736905619502","0.0028748023323714733"
"795","1671","1671","1671","0.004215297731570899","0.0033471970818936825","0.005549117922782898","1671","1671","1671","0.0021244882023893296","0.0015182761708274484","0.0031673680059611797"
"796","1673","1673","1673","0.0041163311107084155","0.003171648131683469","0.005283118225634098","1673","1673","1673","0.0020601453492417932","0.0014731346163898706","0.0028556508477777243"
"797","1675","1675","1675","0.00418940803501755","0.002942622173577547","0.005851759575307369","1675","1675","1675","0.002190725749824196","0.0013547439593821764","0.003097278531640768"
"798","1677","1677","1677","0.004335394152440131","0.0032294131815433502","0.005502975545823574","1677","1677","1677","0.002261704870034009","0.0017937917727977037","0.0030421495903283358"
"799","1679","1679","1679","0.004334071232005954","0.00334920734167099","0.005688041914254427","1679","1679","1679","0.002114163292571902","0.001213602488860488","0.0029541999101638794"
"800","1682","1682","1682","0.004509569564834237","0.0037043127231299877","0.0049288226291537285","1682","1682","1682","0.00207063490524888","0.0015035850228741765","0.002582449931651354"
"801","1684","1684","1684","0.004283276828937232","0.003100072965025902","0.005862894468009472","1684","1684","1684","0.0019536123727448285","0.0013478093314915895","0.002376883290708065"
"802","1686","1686","1686","0.004104936588555574","0.003319126321002841","0.005814200732856989","1686","1686","1686","0.0021313369390554724","0.0013449419056996703","0.002959165256470442"
"803","1688","1688","1688","0.004153679730370641","0.0031903169583529234","0.005476001650094986","1688","1688","1688","0.002087439992465079","0.0015998620074242353","0.0028262692503631115"
"804","1690","1690","1690","0.004405602160841226","0.0030482232104986906","0.005551503039896488","1690","1690","1690","0.0021793235908262433","0.001632756320759654","0.002930318471044302"
"805","1692","1692","1692","0.004224905255250632","0.002987093525007367","0.0057000042870640755","1692","1692","1692","0.0021629441413097083","0.0015232653822749853","0.0030173729173839092"
"806","1694","1694","1694","0.004247123934328556","0.0031117121689021587","0.005442911293357611","1694","1694","1694","0.0024219847051426767","0.0015619141049683094","0.004457318224012852"
"807","1696","1696","1696","0.004228052380494773","0.003038418013602495","0.005035793874412775","1696","1696","1696","0.002481467253528535","0.00165564042981714","0.003497455269098282"
"808","1698","1698","1698","0.00395098424050957","0.0032255935948342085","0.004897185601294041","1698","1698","1698","0.002180132840294391","0.0016525282990187407","0.0030949986539781094"
"809","1700","1700","1700","0.0041758704232051965","0.003534641582518816","0.005137127824127674","1700","1700","1700","0.0023676578537561","0.0016251073684543371","0.0036190475802868605"
"810","1703","1703","1703","0.004041504627093673","0.003071133280172944","0.004549532197415829","1703","1703","1703","0.0021949649788439276","0.001297190086916089","0.0038306459318846464"
"811","1705","1705","1705","0.004202997544780374","0.0036363271065056324","0.0047719418071210384","1705","1705","1705","0.0022050002007745206","0.0017436627531424165","0.003807380795478821"
"812","1707","1707","1707","0.004039473296143114","0.0031733564101159573","0.005105436779558659","1707","1707","1707","0.0020203195279464127","0.0015199005138128996","0.0026822604704648256"
"813","1709","1709","1709","0.004158314992673695","0.0030311860609799623","0.005534108262509108","1709","1709","1709","0.0019570786622352897","0.0013611263129860163","0.0024972602259367704"
"814","1711","1711","1711","0.004147489392198622","0.003432510420680046","0.005242315586656332","1711","1711","1711","0.002264418825507164","0.0015098509611561894","0.003438421059399843"
"815","1713","1713","1713","0.004098395234905183","0.0033091064542531967","0.005376254208385944","1713","1713","1713","0.0021096286247484384","0.0015815573278814554","0.0025494827423244715"
"816","1715","1715","1715","0.004207926010712982","0.003685952629894018","0.0054773250594735146","1715","1715","1715","0.002055519784335047","0.0014646295458078384","0.003128437791019678"
"817","1717","1717","1717","0.004518006416037679","0.0035769573878496885","0.006432023830711842","1717","1717","1717","0.002380289218854159","0.0016491947462782264","0.0032916434574872255"
"818","1719","1719","1719","0.004359386721625924","0.003503108862787485","0.005041629541665316","1719","1719","1719","0.0023125293198972942","0.00157106330152601","0.0031622634269297123"
"819","1721","1721","1721","0.0041025883052498106","0.0035460691433399916","0.004752513021230698","1721","1721","1721","0.0021168819279409946","0.0016999735962599516","0.0029502040706574917"
"820","1724","1724","1724","0.004186022072099149","0.0032252934761345387","0.005401105619966984","1724","1724","1724","0.002068442094605416","0.0016741387080401182","0.0025300972629338503"
"821","1726","1726","1726","0.004170002811588347","0.003695353399962187","0.004826378542929888","1726","1726","1726","0.0021778807160444556","0.00171716941986233","0.002823681803420186"
"822","1728","1728","1728","0.004128952953033149","0.00330539932474494","0.004865723196417093","1728","1728","1728","0.002153380075469613","0.0017712656408548355","0.002633878728374839"
"823","1730","1730","1730","0.004066814761608839","0.0033485214225947857","0.004708086606115103","1730","1730","1730","0.002014914597384632","0.001178288133814931","0.002555526327341795"
"824","1732","1732","1732","0.003938350197859109","0.0022888530511409044","0.005547397769987583","1732","1732","1732","0.0019024317618459464","0.0014974401565268636","0.0027382452972233295"
"825","1734","1734","1734","0.003901959885843098","0.0027603968046605587","0.004586847499012947","1734","1734","1734","0.0020268123131245374","0.0013566907728090882","0.002982648555189371"
"826","1736","1736","1736","0.0038387744221836328","0.0027906126342713833","0.004816044121980667","1736","1736","1736","0.0019909959752112626","0.0014527773018926382","0.0026724678464233875"
"827","1738","1738","1738","0.0040356394369155165","0.0030256439931690693","0.004746568854898214","1738","1738","1738","0.001987985277082771","0.001293629640713334","0.0026501393876969814"
"828","1740","1740","1740","0.004004547349177301","0.0031879418529570103","0.0049997353926301","1740","1740","1740","0.0018406018847599626","0.0014512939378619194","0.002696903422474861"
"829","1742","1742","1742","0.0039324092911556365","0.0032286341302096844","0.004889496602118015","1742","1742","1742","0.0019402717472985387","0.0012114144628867507","0.002980130258947611"
"830","1745","1745","1745","0.003890049806796014","0.0030318740755319595","0.004678139463067055","1745","1745","1745","0.0018631183542311192","0.00138171820435673","0.0022914987057447433"
"831","1747","1747","1747","0.003969923942349851","0.0029740857426077127","0.005327221937477589","1747","1747","1747","0.001896007708273828","0.0014555066591128707","0.0023592794314026833"
"832","1749","1749","1749","0.003898936277255416","0.0029128268361091614","0.004987373482435942","1749","1749","1749","0.002211449213791639","0.0016067303949967027","0.0028283295687288046"
"833","1751","1751","1751","0.0037783026695251466","0.0029778822790831327","0.00498597789555788","1751","1751","1751","0.001975115074310452","0.0011897874064743519","0.0028998269699513912"
"834","1753","1753","1753","0.0038693742360919716","0.002873708726838231","0.0053146579302847385","1753","1753","1753","0.0019632038893178105","0.001497579738497734","0.0024381238035857677"
"835","1755","1755","1755","0.0041793514741584655","0.0034052892588078976","0.005437065847218037","1755","1755","1755","0.001996903005056083","0.00141523452475667","0.002371818060055375"
"836","1757","1757","1757","0.004241534601897001","0.0033338062930852175","0.00597661966457963","1757","1757","1757","0.0022124128416180612","0.001537000061944127","0.003362548304721713"
"837","1759","1759","1759","0.00387954399921","0.0031981118954718113","0.004726352170109749","1759","1759","1759","0.001944762805942446","0.0013535076286643744","0.0029018118511885405"
"838","1761","1761","1761","0.0039805570151656864","0.0032485350966453552","0.004660980775952339","1761","1761","1761","0.0020455463440157474","0.0013406320940703154","0.003123682690784335"
"839","1763","1763","1763","0.003843141999095678","0.0034228735603392124","0.005141588859260082","1763","1763","1763","0.002013305481523275","0.0013993688626214862","0.0026002589147537947"
"840","1766","1766","1766","0.003974929125979543","0.003429850097745657","0.004586626775562763","1766","1766","1766","0.0022280686302110554","0.0016158059006556869","0.0030887736938893795"
"841","1768","1768","1768","0.003941718279384077","0.0032618646509945393","0.0049496665596961975","1768","1768","1768","0.0021960660349577667","0.0017700099851936102","0.0029781577177345753"
"842","1770","1770","1770","0.0038094140123575925","0.0030488285701721907","0.004961546044796705","1770","1770","1770","0.002195015666075051","0.0014452500035986304","0.003221306949853897"
"843","1772","1772","1772","0.0038367554778233172","0.0033786639105528593","0.0046587432734668255","1772","1772","1772","0.0019328971626237034","0.0014373104786500335","0.002688123844563961"
"844","1774","1774","1774","0.003971426282078028","0.0031653617043048143","0.0054057021625339985","1774","1774","1774","0.002158785564824939","0.0014696457656100392","0.002906359266489744"
"845","1776","1776","1776","0.0038254129001870753","0.003114087739959359","0.0048682731576263905","1776","1776","1776","0.0021778544527478517","0.0015223154332488775","0.0033860565163195133"
"846","1778","1778","1778","0.0038906759349629284","0.002699787262827158","0.005366667173802853","1778","1778","1778","0.0021150630083866416","0.0013698820257559419","0.0027300314977765083"
"847","1780","1780","1780","0.0038619111524894833","0.003237765282392502","0.00514604989439249","1780","1780","1780","0.001990612829104066","0.0011064430000260472","0.0026423907838761806"
"848","1782","1782","1782","0.0037969619035720823","0.003096373751759529","0.004627091344445944","1782","1782","1782","0.0018481932464055717","0.0012927259085699916","0.002571393270045519"
"849","1784","1784","1784","0.0041474714176729325","0.0033186047803610563","0.004758995492011309","1784","1784","1784","0.0020265094935894012","0.0013607655419036746","0.0026475079357624054"
"850","1787","1787","1787","0.0037656937725842","0.0030734476167708635","0.004612793680280447","1787","1787","1787","0.0019061779137700796","0.0013681966811418533","0.0030444678850471973"
"851","1789","1789","1789","0.003770739957690239","0.0026090615428984165","0.005420207045972347","1789","1789","1789","0.002002593572251499","0.0014840395888313651","0.0031758006662130356"
"852","1791","1791","1791","0.003750524832867086","0.003261895151808858","0.004720359109342098","1791","1791","1791","0.0019418501877225935","0.0012399166589602828","0.0031601779628545046"
"853","1793","1793","1793","0.003972396138124168","0.0026645800098776817","0.005041028372943401","1793","1793","1793","0.0019250775454565882","0.0013047183165326715","0.0023979858960956335"
"854","1795","1795","1795","0.0037214065436273814","0.0028206452261656523","0.004469315055757761","1795","1795","1795","0.001929209614172578","0.0013214268255978823","0.0026479719672352076"
"855","1797","1797","1797","0.003912022826261819","0.0030396587681025267","0.004924747161567211","1797","1797","1797","0.0021520664100535213","0.0013719797134399414","0.00364607572555542"
"856","1799","1799","1799","0.00391687445808202","0.0027073086239397526","0.004973667208105326","1799","1799","1799","0.001975607022177428","0.0013928462285548449","0.0030191694386303425"
"857","1801","1801","1801","0.0038446031045168637","0.003226179163902998","0.004343436099588871","1801","1801","1801","0.001881899544969201","0.0014715343713760376","0.002598200459033251"
"858","1803","1803","1803","0.0042074243305251","0.0034113985020667315","0.0051108468323946","1803","1803","1803","0.0018529146327637136","0.001264998922124505","0.0027900978457182646"
"859","1805","1805","1805","0.004125094972550869","0.0031016969587653875","0.005130283534526825","1805","1805","1805","0.0020368115627206864","0.001231761765666306","0.002884696936234832"
"860","1808","1808","1808","0.003934337291866541","0.003028223756700754","0.00469980388879776","1808","1808","1808","0.0020942925359122453","0.0017553288489580154","0.002885738853365183"
"861","1810","1810","1810","0.00395092680118978","0.0031911630649119616","0.0046798535622656345","1810","1810","1810","0.0019367048982530833","0.0013321954756975174","0.002788448240607977"
"862","1812","1812","1812","0.0041220641229301695","0.003620363771915436","0.005086998920887709","1812","1812","1812","0.001961461629252881","0.0012715072371065617","0.002631796058267355"
"863","1814","1814","1814","0.004135708254761994","0.0027876487001776695","0.004786583594977856","1814","1814","1814","0.0020614401786588133","0.0016515690367668867","0.002547824289649725"
"864","1816","1816","1816","0.003965007863007486","0.003060445189476013","0.005067791789770126","1816","1816","1816","0.0018955435254611075","0.001365365693345666","0.002547559095546603"
"865","1818","1818","1818","0.003908445523120463","0.003075136337429285","0.004832456354051828","1818","1818","1818","0.0017764863558113575","0.0012563258642330766","0.0020137398969382048"
"866","1820","1820","1820","0.0038477145601063965","0.0029139933176338673","0.004609761293977499","1820","1820","1820","0.0019026064313948155","0.0013251376803964376","0.002515173749998212"
"867","1822","1822","1822","0.0036311051808297634","0.0031721307896077633","0.004221127834171057","1822","1822","1822","0.0017855430021882057","0.0012384142028167844","0.0021791523322463036"
"868","1824","1824","1824","0.003707831120118499","0.0028729806654155254","0.00499657541513443","1824","1824","1824","0.0018048014491796494","0.0011170441284775734","0.0029050230514258146"
"869","1826","1826","1826","0.004167009680531919","0.002046129433438182","0.005253863520920277","1826","1826","1826","0.0019812013022601606","0.0014557812828570604","0.0028593013994395733"
"870","1829","1829","1829","0.0037492611445486546","0.0029229815118014812","0.004366631153970957","1829","1829","1829","0.0018415417638607324","0.0012040985748171806","0.0028672877233475447"
"871","1831","1831","1831","0.0035396791761741044","0.003041026648133993","0.004160539247095585","1831","1831","1831","0.0018090146826580168","0.0012639232445508242","0.0026617865078151226"
"872","1833","1833","1833","0.0038989894557744263","0.003110548947006464","0.004905981011688709","1833","1833","1833","0.001961155026219785","0.0012175526935607195","0.0027776085771620274"
"873","1835","1835","1835","0.003978621447458863","0.0031803317833691835","0.0050874873995780945","1835","1835","1835","0.002180320839397609","0.0014384748646989465","0.0026899068616330624"
"874","1837","1837","1837","0.0037908644881099463","0.0026672659441828728","0.004228339530527592","1837","1837","1837","0.0020597118302248417","0.0015341269318014383","0.0023538866080343723"
"875","1839","1839","1839","0.003973030508495868","0.0030222104396671057","0.00473711546510458","1839","1839","1839","0.001841785793658346","0.0012269536964595318","0.0028113308362662792"
"876","1841","1841","1841","0.004187342687509954","0.0028039156459271908","0.006393800023943186","1841","1841","1841","0.002159896062221378","0.0016540989745408297","0.003192546311765909"
"877","1843","1843","1843","0.004063889430835843","0.0027877804823219776","0.0049995677545666695","1843","1843","1843","0.0023828597855754196","0.0017206568736582994","0.00388506380841136"
"878","1845","1845","1845","0.0035665672039613128","0.002585476730018854","0.004353405442088842","1845","1845","1845","0.0020788129419088363","0.0011203765170648694","0.0031186346895992756"
"879","1847","1847","1847","0.003562993532977998","0.0028268969617784023","0.004142238758504391","1847","1847","1847","0.0018826845334842801","0.0011385210091248155","0.0031186705455183983"
"880","1850","1850","1850","0.003915738756768405","0.002948403125628829","0.004712992813438177","1850","1850","1850","0.0019295087084174156","0.001479314872995019","0.0025136691983789206"
"881","1852","1852","1852","0.003915150440298021","0.0030614803545176983","0.00484521733596921","1852","1852","1852","0.0018601263291202486","0.0012321145040914416","0.002373337745666504"
"882","1854","1854","1854","0.003641064534895122","0.0023354296572506428","0.004521343391388655","1854","1854","1854","0.0018740222323685885","0.0014194648247212172","0.002900318708270788"
"883","1856","1856","1856","0.0039873220724985","0.0028770333155989647","0.0050758616998791695","1856","1856","1856","0.002101382543332875","0.0014931424520909786","0.002607900183647871"
"884","1858","1858","1858","0.004056699830107391","0.002902561565861106","0.005156239960342646","1858","1858","1858","0.00197918334743008","0.0012609134428203106","0.003199926810339093"
"885","1860","1860","1860","0.003756112931296229","0.002785522025078535","0.004407702479511499","1860","1860","1860","0.0018911911989562213","0.0015199457993730903","0.0025393273681402206"
"886","1862","1862","1862","0.0038196402601897717","0.0029954821802675724","0.004732886329293251","1862","1862","1862","0.002099485753569752","0.0014394598547369242","0.003169635310769081"
"887","1864","1864","1864","0.0038302117725834252","0.002754138084128499","0.005342915654182434","1864","1864","1864","0.002041270805057138","0.0014598688576370478","0.0028268098831176758"
"888","1866","1866","1866","0.003491923096589744","0.002754735993221402","0.004422261379659176","1866","1866","1866","0.0018502104328945279","0.0011309043038636446","0.0026702696923166513"
"889","1868","1868","1868","0.0038842133013531565","0.0034713924396783113","0.00451230863109231","1868","1868","1868","0.002102621004451066","0.001405252842232585","0.003694592509418726"
"890","1871","1871","1871","0.00381664140149951","0.00301117030903697","0.004449936095625162","1871","1871","1871","0.0018359767971560359","0.0014576466055586934","0.002533986931666732"
"891","1873","1873","1873","0.0038391107460483908","0.002995220012962818","0.004647976718842983","1873","1873","1873","0.0017771422164514661","0.0014674796257168055","0.0023297162260860205"
"892","1875","1875","1875","0.0036896618083119394","0.00303083099424839","0.004447051323950291","1875","1875","1875","0.001864555722568184","0.0015012773219496012","0.0023480679374188185"
"893","1877","1877","1877","0.003802923229523003","0.002685578539967537","0.005252309609204531","1877","1877","1877","0.0018024459597654641","0.0013852788833901286","0.0025161425583064556"
"894","1879","1879","1879","0.0036305605433881285","0.0023421309888362885","0.004194724373519421","1879","1879","1879","0.0017825470888055861","0.0012755232164636254","0.002664018189534545"
"895","1881","1881","1881","0.0037763534346595407","0.00306140398606658","0.004440277349203825","1881","1881","1881","0.0018370096920989453","0.001388898235745728","0.0023330829571932554"
"896","1883","1883","1883","0.0037776967510581017","0.002204174641519785","0.00530613400042057","1883","1883","1883","0.001962473394814879","0.0013244233559817076","0.002377363620325923"
"897","1885","1885","1885","0.0038425350328907372","0.003241316881030798","0.00535550806671381","1885","1885","1885","0.0018721568398177625","0.0013283223379403353","0.00218797056004405"
"898","1887","1887","1887","0.0034471144899725914","0.0026926081627607346","0.004385787528008223","1887","1887","1887","0.0017567029339261354","0.001458887243643403","0.002114163711667061"
"899","1889","1889","1889","0.0035727293230593204","0.0026714815758168697","0.004913112614303827","1889","1889","1889","0.001755764486733824","0.001422808156348765","0.002201912458986044"
"900","1892","1892","1892","0.0036681943573057653","0.00290138041600585","0.004880404565483332","1892","1892","1892","0.0018497168552130462","0.0013261546846479177","0.002338932827115059"
"901","1894","1894","1894","0.0038326418958604335","0.002910197712481022","0.004810564685612917","1894","1894","1894","0.0019290783267933876","0.0008626680937595665","0.002576946746557951"
"902","1896","1896","1896","0.0037432108772918584","0.002857267390936613","0.004431136883795261","1896","1896","1896","0.001979336480144411","0.0013975000474601984","0.002758888527750969"
"903","1898","1898","1898","0.00390865330118686","0.003115378087386489","0.005293687339872122","1898","1898","1898","0.0020769238471984863","0.0015464553143829107","0.0028479015454649925"
"904","1900","1900","1900","0.003547267918474972","0.0026295918505638838","0.004845260642468929","1900","1900","1900","0.0017320129438303411","0.001143328147009015","0.0025301300920546055"
"905","1902","1902","1902","0.003541526407934725","0.0027925968170166016","0.004455954767763615","1902","1902","1902","0.0016852947301231325","0.0012452879454940557","0.0021213348954916"
"906","1904","1904","1904","0.0036362465703859924","0.002976559102535248","0.004213328007608652","1904","1904","1904","0.0018376384512521326","0.001167178270407021","0.0026513845659792423"
"907","1906","1906","1906","0.0035256991861388086","0.002494571730494499","0.004450011067092419","1906","1906","1906","0.0018744985107332468","0.001291728694923222","0.0025170620065182447"
"908","1908","1908","1908","0.0035423607099801303","0.0027067791670560837","0.00439043715596199","1908","1908","1908","0.0018912831787019969","0.0012521150056272745","0.002958824159577489"
"909","1910","1910","1910","0.0036249019438400866","0.002994413487613201","0.004203290678560734","1910","1910","1910","0.0020606637583114205","0.001213209005072713","0.002981261583045125"
"910","1913","1913","1913","0.003547649993561208","0.002517894608899951","0.004551101475954056","1913","1913","1913","0.00202242536470294","0.00134361837990582","0.002793511375784874"
"911","1915","1915","1915","0.003914587548933923","0.003082993905991316","0.005505303852260113","1915","1915","1915","0.0019845886272378266","0.0012777006486430764","0.0029203626327216625"
"912","1917","1917","1917","0.0036225855350494386","0.002725427271798253","0.004937494173645973","1917","1917","1917","0.0019389045191928744","0.0012176618911325932","0.002499017398804426"
"913","1919","1919","1919","0.003786446340382099","0.0027257795445621014","0.00478412676602602","1919","1919","1919","0.002239559346344322","0.0018613211577758193","0.002681431593373418"
"914","1921","1921","1921","0.00368310296908021","0.0026219836436212063","0.005227033048868179","1921","1921","1921","0.0018525004736147821","0.0013660035328939557","0.002388322027400136"
"915","1923","1923","1923","0.003618426574394107","0.0027958401478827","0.004663226194679737","1923","1923","1923","0.001994587783701718","0.0015685211401432753","0.002384227467700839"
"916","1925","1925","1925","0.0035211982438340785","0.0028874678537249565","0.004738969728350639","1925","1925","1925","0.0019173578475601971","0.0015674761962145567","0.0024278881028294563"
"917","1927","1927","1927","0.00348593732342124","0.002673502778634429","0.004170978907495737","1927","1927","1927","0.0019381799269467593","0.001319737872108817","0.0032905046828091145"
"918","1929","1929","1929","0.0037814695853739975","0.002752180676907301","0.004464772995561361","1929","1929","1929","0.0018661242444068193","0.001221784739755094","0.0024700791109353304"
"919","1931","1931","1931","0.0036528805270791055","0.002295014914125204","0.005040333606302738","1931","1931","1931","0.0017644278472289444","0.0010755695402622223","0.0022662451956421137"
"920","1934","1934","1934","0.00359357635024935","0.002846604911610484","0.005130162928253412","1934","1934","1934","0.0017548933974467218","0.0012524882331490517","0.002623375505208969"
"921","1936","1936","1936","0.003817413467913866","0.00273043941706419","0.004995615687221289","1936","1936","1936","0.0018114527338184416","0.0014160971622914076","0.0024563018232584"
"922","1938","1938","1938","0.003754799789749086","0.0028798978310078382","0.004789604805409908","1938","1938","1938","0.0018716616905294359","0.0013460603076964617","0.0030705430544912815"
"923","1940","1940","1940","0.003696801862679422","0.0029435954056680202","0.004724548198282719","1940","1940","1940","0.0018638980807736516","0.0013644590508192778","0.002631273353472352"
"924","1942","1942","1942","0.003575187548995018","0.0022620900999754667","0.004637579433619976","1942","1942","1942","0.0018271763226948678","0.0012153431307524443","0.002466499572619796"
"925","1944","1944","1944","0.0036578248487785458","0.0029131914488971233","0.0047367471270263195","1944","1944","1944","0.0020004746736958625","0.001452786149457097","0.002437857910990715"
"926","1946","1946","1946","0.0037345547694712876","0.002856216160580516","0.0047403061762452126","1946","1946","1946","0.002135597402229905","0.0017449564766138792","0.002391053829342127"
"927","1948","1948","1948","0.0034292496042326094","0.003010201035067439","0.0038591516204178333","1948","1948","1948","0.001947869500145316","0.0013650370528921485","0.0026606786996126175"
"928","1950","1950","1950","0.0034751574508845805","0.002900661900639534","0.004391227848827839","1950","1950","1950","0.0018363643670454622","0.0013417131267488003","0.0024895176757127047"
"929","1952","1952","1952","0.0040142800426110625","0.002989877015352249","0.004896020982414484","1952","1952","1952","0.002117622015066445","0.0013687631580978632","0.003318680915981531"
"930","1955","1955","1955","0.003822407894767821","0.0030398129019886255","0.004538597539067268","1955","1955","1955","0.0020347694284282626","0.001147136790677905","0.00317954458296299"
