"Name","State","Notes","User","Tags","Created","Runtime","Sweep","batch_size","context_style","dataset","kind","kind_kwargs","lr","max_context","min_context","model","noise","ood_styles","temperature","train_size","val_size","x_dim","y_dim","epoch","train/Accuracy","train/CE","train/MSE","train/w_MSE","trainer/global_step","val/Accuracy/dataloader_idx_0","val/Accuracy/dataloader_idx_1","val/Accuracy/dataloader_idx_2","val/CE/dataloader_idx_0","val/CE/dataloader_idx_1","val/CE/dataloader_idx_2","val/far_MSE","val/iid_MSE","val/w_loss/dataloader_idx_0","val/w_loss/dataloader_idx_1","val/w_loss/dataloader_idx_2","val/wide_MSE"
"explicit_mlp","finished","-","sarthmit","","2024-01-22T05:13:10.000Z","3843","","128","same","mlp-classification","mlp","{'hidden_dim': 64, 'layers': 1}","0.0001","128","16","explicit-mlp","","[""far"",""wide""]","0.1","10000","1000","100","10","999","0.326312780380249","1.8861199617385864","","1.0070830583572388","77999","0.3341389298439026","0.343069463968277","0.3297916650772095","1.8674793243408203","1.8400646448135376","1.8808350563049316","","","1.0070706605911257","1.0070706605911257","1.0070706605911257",""
"explicit_mlp","finished","-","sarthmit","","2024-01-22T05:12:33.000Z","3818","","128","same","mlp-classification","mlp","{'hidden_dim': 64, 'layers': 1}","0.0001","128","16","explicit-mlp","","[""far"",""wide""]","0.1","10000","1000","100","10","999","0.32944780588150024","1.8757840394973757","","1.007137656211853","77999","0.33484724164009094","0.343069463968277","0.33112502098083496","1.8678178787231443","1.8401355743408203","1.8807148933410645","","","1.0068339109420776","1.0068339109420776","1.0068339109420776",""
"explicit_mlp","finished","-","sarthmit","","2024-01-22T05:12:05.000Z","3800","","128","same","mlp-classification","mlp","{'hidden_dim': 64, 'layers': 1}","0.0001","128","16","explicit-mlp","","[""far"",""wide""]","0.1","10000","1000","100","2","999","0.7178725004196167","0.5493788719177246","","1.0068961381912231","77999","0.7205278873443604","0.7167083621025085","0.7109444737434387","0.5452377200126648","0.5494734048843384","0.561842143535614","","","1.0069594383239746","1.0069594383239746","1.0069594383239746",""
"explicit_mlp","finished","-","sarthmit","","2024-01-22T05:11:55.000Z","3804","","128","same","mlp-classification","mlp","{'hidden_dim': 64, 'layers': 1}","0.0001","128","16","explicit-mlp","","[""far"",""wide""]","0.1","10000","1000","100","2","999","0.7152947187423706","0.5525936484336853","","1.0069286823272705","77999","0.7213472723960876","0.7179861068725586","0.7125555872917175","0.5449454188346863","0.5473035573959351","0.5557408928871155","","","1.006633996963501","1.006633996963501","1.006633996963501",""
"explicit_tsf","finished","-","sarthmit","","2024-01-22T03:09:00.000Z","934","","128","same","mlp-classification","mlp","{'hidden_dim': 64, 'layers': 1}","0.0001","128","16","explicit-transformer","","[""far"",""wide""]","0.1","1000","1000","2","10","999","0.884501576423645","0.3117651045322418","","1.0068925619125366","6999","0.8856667280197144","0.8141667246818542","0.792722225189209","0.3195113241672516","0.6281941533088684","0.7084415555000305","","","1.0081026554107666","1.0081026554107666","1.0081026554107666",""
"explicit_tsf","finished","-","sarthmit","","2024-01-22T03:08:50.000Z","927","","128","near","mlp-classification","mlp","{'hidden_dim': 64, 'layers': 1}","0.0001","128","16","explicit-transformer","","[""far"",""wide""]","0.1","1000","1000","2","10","999","0.9156600832939148","0.22191165387630463","","1.0068624019622805","6999","0.8887084126472473","0.8246805667877197","0.7980416417121887","0.32160133123397827","0.6680400967597961","0.7575414180755615","","","1.0079728364944458","1.0079728364944458","1.0079728364944458",""
"explicit_tsf","finished","-","sarthmit","","2024-01-22T03:08:42.000Z","915","","128","near","mlp-classification","mlp","{'hidden_dim': 64, 'layers': 1}","0.0001","128","16","explicit-transformer","","[""far"",""wide""]","0.1","1000","1000","2","10","999","0.9168000817298888","0.23630711436271667","","1.0092127323150637","6999","0.8856945037841797","0.8219861388206482","0.7991945147514343","0.3270653188228607","0.690829336643219","0.7846207618713379","","","1.008147358894348","1.008147358894348","1.008147358894348",""
"explicit_tsf","finished","-","sarthmit","","2024-01-22T03:08:28.000Z","886","","128","near","mlp-classification","mlp","{'hidden_dim': 64, 'layers': 1}","0.0001","128","16","explicit-transformer","","[""far"",""wide""]","0.1","1000","1000","2","10","999","0.9138389825820924","0.23840390145778656","","1.0061733722686768","6999","0.8847222924232483","0.819444477558136","0.7956528663635254","0.3277862071990967","0.6935415863990784","0.7864413261413574","","","1.0079468488693235","1.0079468488693235","1.0079468488693235",""
"explicit_tsf","finished","-","sarthmit","","2024-01-22T03:08:25.000Z","913","","128","same","mlp-classification","mlp","{'hidden_dim': 64, 'layers': 1}","0.0001","128","16","explicit-transformer","","[""far"",""wide""]","0.1","1000","1000","2","10","999","0.8691592812538147","0.38394930958747864","","1.0093873739242554","6999","0.881694495677948","0.8093194961547852","0.7885139584541321","0.33150649070739746","0.6467674970626831","0.7245180606842041","","","1.0080753564834597","1.0080753564834597","1.0080753564834597",""
"explicit_tsf","finished","-","sarthmit","","2024-01-22T03:07:11.000Z","874","","128","same","mlp-classification","mlp","{'hidden_dim': 64, 'layers': 1}","0.0001","128","16","explicit-transformer","","[""far"",""wide""]","0.1","1000","1000","2","10","999","0.8699146509170532","0.3639545440673828","","1.0062175989151","6999","0.8803194761276245","0.8048889636993408","0.7864444851875305","0.3315351903438568","0.6561901569366455","0.7286608815193176","","","1.0082404613494873","1.0082404613494873","1.0082404613494873",""
"explicit_mlp","finished","-","sarthmit","","2024-01-22T02:59:00.000Z","587","","128","same","mlp-classification","mlp","{'hidden_dim': 64, 'layers': 1}","0.0001","128","16","explicit-mlp","","[""far"",""wide""]","0.1","1000","1000","2","10","999","0.8514047265052795","0.39678528904914856","","1.003095269203186","6999","0.854013979434967","0.7801528573036194","0.7568334341049194","0.4015762209892273","0.7376734614372253","0.8292761445045471","","","1.004684567451477","1.004684567451477","1.004684567451477",""
"explicit_mlp","finished","-","sarthmit","","2024-01-22T02:58:44.000Z","571","","128","near","mlp-classification","mlp","{'hidden_dim': 64, 'layers': 1}","0.0001","128","16","explicit-mlp","","[""far"",""wide""]","0.1","1000","1000","2","10","999","0.8885520100593567","0.3045629560947418","","1.002281665802002","6999","0.8631528615951538","0.7979722619056702","0.7701806426048279","0.39734333753585815","0.913244128227234","1.084860920906067","","","1.0043891668319702","1.0043891668319702","1.0043891668319702",""
"explicit_mlp","finished","-","sarthmit","","2024-01-22T02:58:41.000Z","595","","128","near","mlp-classification","mlp","{'hidden_dim': 64, 'layers': 1}","0.0001","128","16","explicit-mlp","","[""far"",""wide""]","0.1","1000","1000","2","10","999","0.8869191408157349","0.30461573600769043","","1.003121018409729","6999","0.8600695133209229","0.7962222695350647","0.7697778344154358","0.39879512786865234","0.8987305760383606","1.0586512088775637","","","1.0046780109405518","1.0046780109405518","1.0046780109405518",""
"explicit_mlp","finished","-","sarthmit","","2024-01-22T02:58:23.000Z","604","","128","near","mlp-classification","mlp","{'hidden_dim': 64, 'layers': 1}","0.0001","128","16","explicit-mlp","","[""far"",""wide""]","0.1","1000","1000","2","10","999","0.8988018035888672","0.281451940536499","","1.0055876970291138","6999","0.8630416393280029","0.8011388778686523","0.7748889327049255","0.3962585926055908","0.8909326195716858","1.0132670402526855","","","1.0054473876953125","1.0054473876953125","1.0054473876953125",""
"explicit_mlp","finished","-","sarthmit","","2024-01-22T02:58:21.000Z","590","","128","same","mlp-classification","mlp","{'hidden_dim': 64, 'layers': 1}","0.0001","128","16","explicit-mlp","","[""far"",""wide""]","0.1","1000","1000","2","10","999","0.8496652841567993","0.43500593304634094","","1.005484104156494","6999","0.8564167022705078","0.7773472666740417","0.7539722919464111","0.394220918416977","0.739227831363678","0.832549512386322","","","1.0051170587539673","1.0051170587539673","1.0051170587539673",""
