"Name","State","Notes","User","Tags","Created","Runtime","Sweep","batch_size","context_style","dataset","kind","kind_kwargs","lr","max_context","min_context","model","noise","ood_styles","temperature","train_size","val_size","x_dim","y_dim","epoch","train/Accuracy","train/CE","train/MSE","train/w_MSE","trainer/global_step","val/Accuracy/dataloader_idx_0","val/Accuracy/dataloader_idx_1","val/Accuracy/dataloader_idx_2","val/CE/dataloader_idx_0","val/CE/dataloader_idx_1","val/CE/dataloader_idx_2","val/far_MSE","val/iid_MSE","val/w_loss/dataloader_idx_0","val/w_loss/dataloader_idx_1","val/w_loss/dataloader_idx_2","val/wide_MSE"
"implicit","finished","-","sarthmit","","2024-01-29T05:22:51.000Z","1609","","128","same","linear-classification","linear","","0.0001","128","16","implicit","","[""far"",""wide""]","0.1","1000","1000","2","10","999","0.8797764182090759","0.3390359878540039","","","6999","0.8890278935432434","0.8653751015663147","0.8455556035041809","0.30769309401512146","0.4602930247783661","0.5221371650695801","","","","","",""
"implicit","finished","-","sarthmit","","2024-01-29T05:22:45.000Z","1745","","128","same","linear-classification","linear","","0.0001","128","16","implicit","","[""far"",""wide""]","0.1","1000","1000","2","10","999","0.8824232816696167","0.33473846316337585","","","6999","0.8896111249923706","0.8658055663108826","0.8488889336585999","0.3068618178367615","0.457251638174057","0.5148255825042725","","","","","",""
"implicit","finished","-","sarthmit","","2024-01-29T05:17:21.000Z","1637","","128","near","linear-classification","linear","","0.0001","128","16","implicit","","[""far"",""wide""]","0.1","1000","1000","2","10","999","0.9031915068626404","0.2834823429584503","","","6999","0.8862639665603638","0.8541527986526489","0.8291110992431641","0.3146958351135254","0.4945186674594879","0.5726200342178345","","","","","",""
"implicit","finished","-","sarthmit","","2024-01-29T05:17:08.000Z","1660","","128","near","linear-classification","linear","","0.0001","128","16","implicit","","[""far"",""wide""]","0.1","1000","1000","2","10","999","0.9050857424736024","0.2787046730518341","","","6999","0.8872917294502258","0.8569445013999939","0.8355556130409241","0.3133240342140198","0.4890439510345459","0.559719443321228","","","","","",""
"explicit_mlp","finished","-","sarthmit","","2024-01-29T04:20:58.000Z","4552","","128","near","linear-classification","linear","","0.0001","128","16","explicit-mlp","","[""far"",""wide""]","0.1","10000","1000","100","10","999","0.4761218130588531","1.4812949895858765","","0.980854034423828","77999","0.14286112785339355","0.13070833683013916","0.10629166662693024","2.863576889038086","2.591686487197876","8.01102352142334","","","0.9831514358520508","0.980522871017456","0.9831514358520508",""
"explicit_mlp","finished","-","sarthmit","","2024-01-29T04:17:13.000Z","4237","","128","near","linear-classification","linear","","0.0001","128","16","explicit-mlp","","[""far"",""wide""]","0.1","10000","1000","100","10","999","0.6153695583343506","1.1741130352020264","","0.9889344573020936","77999","0.14512500166893005","0.15173612534999847","0.1257222294807434","3.1190762519836426","2.5068819522857666","5.853601455688477","","","0.9890757203102112","0.987089216709137","0.9890757203102112",""
"explicit_tsf","finished","-","sarthmit","","2024-01-29T03:19:32.000Z","7641","","128","same","linear-classification","linear","","0.0001","128","16","explicit-transformer","","[""far"",""wide""]","0.1","10000","1000","100","10","999","0.11816347390413284","2.2970235347747803","","1.007129788398743","77999","0.11726389080286026","0.14550000429153442","0.10881945490837096","2.2968881130218506","2.281451940536499","2.3016624450683594","","","1.0090969800949097","1.006721258163452","1.0090969800949097",""
"explicit_mlp","finished","-","sarthmit","","2024-01-29T01:44:54.000Z","5654","","128","same","linear-classification","linear","","0.0001","128","16","explicit-mlp","","[""far"",""wide""]","0.1","10000","1000","100","10","999","0.1188024878501892","2.296969175338745","","1.004970669746399","77999","0.11811111867427826","0.146555557847023","0.1097361221909523","2.2968623638153076","2.2817752361297607","2.3022100925445557","","","1.0058772563934326","1.0034464597702026","1.0058772563934326",""
"implicit","finished","-","sarthmit","","2024-01-29T01:35:50.000Z","9661","","128","near","linear-classification","linear","","0.0001","128","16","implicit","","[""far"",""wide""]","0.1","10000","1000","100","10","999","0.9148468375205994","0.4561650156974793","","","77999","0.1865555644035339","0.1546388864517212","0.17488889396190643","2.536137104034424","2.7829599380493164","2.557878017425537","","","","","",""
"implicit","finished","-","sarthmit","","2024-01-29T01:34:27.000Z","9969","","128","near","linear-classification","linear","","0.0001","128","16","implicit","","[""far"",""wide""]","0.1","10000","1000","100","10","999","0.914771556854248","0.45474791526794434","","","77999","0.14880555868148804","0.13650000095367432","0.1484583467245102","3.2019922733306885","3.344612836837769","3.147104501724243","","","","","",""
